system   D            wsystem.c:721  maybe_parent_dir                 [   0.00000] Also searching C:\Users\dberry\Source\Repos\paraDroid\x64\
display  I           wgl_disp.c:251  display_pixel_format             [   3.22040] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22041] Samples: 4
display  D   display_settings.c:212  debug_display_settings           [   3.22042] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22045] Score is : 1996
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22045] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22046] Decoding visual no. 145...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22058] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22060] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22061] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22063] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.22064] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22065] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22066] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22067] Samples: 4
display  D   display_settings.c:212  debug_display_settings           [   3.22068] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 16161616, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22069] Score is : 1996
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22070] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22071] Decoding visual no. 146...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22084] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22085] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22086] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22087] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.22088] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22089] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22090] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22091] Samples: 4
display  D   display_settings.c:212  debug_display_settings           [   3.22092] color: 32 (rgba 8888), depth: 0, stencil: 0, acc: 16161616, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22093] Score is : 1996
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22094] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22095] Decoding visual no. 147...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22107] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22108] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22109] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22110] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.22112] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22114] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22115] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22115] Samples: 4
display  D   display_settings.c:212  debug_display_settings           [   3.22116] color: 32 (rgba 8880), depth: 0, stencil: 8, acc: 16161616, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22118] Score is : 1996
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22119] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22120] Decoding visual no. 148...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22131] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22133] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22134] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22136] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.22137] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22138] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22139] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22140] Samples: 4
display  D   display_settings.c:212  debug_display_settings           [   3.22141] color: 32 (rgba 8888), depth: 0, stencil: 8, acc: 16161616, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22143] Score is : 1996
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22143] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22144] Decoding visual no. 149...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22157] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22159] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22160] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22161] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.22162] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22163] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22164] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22165] Samples: 8
display  D   display_settings.c:212  debug_display_settings           [   3.22166] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 16161616, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22167] Score is : 1991
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22168] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22169] Decoding visual no. 150...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22179] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22181] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22182] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22183] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.22184] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22185] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22186] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22186] Samples: 8
display  D   display_settings.c:212  debug_display_settings           [   3.22187] color: 32 (rgba 8888), depth: 24, stencil: 0, acc: 16161616, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22189] Score is : 1991
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22190] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22191] Decoding visual no. 151...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22203] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22204] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22205] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22206] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.22208] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22210] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22210] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22211] Samples: 8
display  D   display_settings.c:212  debug_display_settings           [   3.22212] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22214] Score is : 1991
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22215] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22215] Decoding visual no. 152...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22228] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22230] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22231] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22232] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.22233] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22234] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22235] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.22236] Samples: 8
display  D   display_settings.c:212  debug_display_settings           [   3.22237] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.22238] Score is : 1991
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.22239] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.22240] Decoding visual no. 153...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.22253] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.22254] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.22255] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.22256] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.22257] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.22258] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.22259] Sample buffers: yes
